cca	cca
P06988	hisD
B7LUL6	rplL
P06987	hisB
B7LUL7	rplJ
P06989	hisI
P46187	rseC
P0A986	cspI
P0A987	cspI
P0A8W5	yqgE
P0A982	cspH
P0A8W2	slyA
Q8X6X5	hemE
P0A8W3	slyA
Q8X6X6	glgB
P0A8W0	nanR
P0A980	cspG
P60422	rplB
P06990	hsdS
P06993	malT
P06992	rsmA
P0A988	dnaN
P0A8W8	yfbU
Q8FCF1	ghrB
P06959	aceF
P58115	yhaK
P58116	yhhW
P0A953	fabB
P0A954	fabB
P0A951	speG
P0A8T1	prmA
P0A952	speG
P0A959	alaA
P06960	argF
P60438	rplC
P0A8T7	rpoC
P0A957	eda
P0A8T8	rpoC
P0A8T5	fliE
P0A955	eda
P06961	cca
P06966	dicA
P06965	dicC
P06968	dut
P05637	apaH
Q8X6W1	gsiA
lplA	lplA
cvrA	cvrA
P0A964	cheW
P0A8U2	yafD
P0A962	ansA
P0A963	ansA
P0A8U0	syd
P0A960	alaA
P0A968	cspD
P06971	fhuA
P0A8U6	metJ
P06972	fhuB
P0A8I8	rlmH
P0A8I6	trmB
P77297	yahE
P0A8I5	trmB
msrB	msrB
msrA	msrA
P0A8I3	yaaA
P11447	argH
P11446	argC
Q8X800	metI
sucC	sucC
sucD	sucD
sucA	sucA
sucB	sucB
P09130	traD
P0A8J2	dnaT
P0A8J8	rhlB
P77286	ydeU
P77288	yfcV
P0A8J4	ybeD
sdaB	sdaB
P11458	nadA
P10121	ftsY
P11454	entF
P77293	yfdH
P77294	ydeR
P09147	galE
P77295	ygaV
P0A8K1	psd
P77296	ybeT
P61714	ribE
P22106	asnB
P09148	galT
P0A8G6	wrbA
P12758	udp
P0A8G3	uxaC
P0A8G0	uvrC
sufC	sufC
hdeB	hdeB
sufA	sufA
gabD	gabD
REV__P25527	
P0A8G9	xseB
grcA	grcA
P0A8H8	yacG
P0A8H6	yihI
P0A8H3	zupT
P10100	rlpA
rraA	rraA
P0A8I1	yqgF
P09126	hemD
P09127	hemX
P77257	lsrA
P77258	nemA
P0A8M6	yeeX
P77256	ydjG
gadB	gadB
suhB	suhB
greA	greA
P77260	ydfI
P0A8N5	lysU
P0A8N3	lysS
P77263	ecpE
P0A8N4	lysS
P0A8N0	matP
P23481	hyfA
P23482	hyfB
P77247	hxpB
P23484	fecI
P77249	sfmC
P77243	prpD
P0A8N7	epmA
P77245	murR
B1J0M7	ruvA
A5A630	ytcA
sufI	ftsP
P09184	vsr
sufD	sufD
P0A906	slyB
sufS	sufS
P77252	ykgE
P0A905	slyB
gabT	gabT
P0A902	blc
P0A903	bamC
P0A901	blc
P77279	fetA
P0A8K8	yihY
P77277	eutJ
P0A8K5	yaeP
elaB	elaB
elaA	elaA
P65293	ygdI
P65292	ygdI
B1J0L4	cutC
P65294	ygdR
P36767	rdgC
P65290	yfgH
Q8X821	bioD1
P09153	tfaE
P09154	ymfS
P36771	lrhA
P09151	leuA
P09152	narG
A5A625	yibV
P09158	speE
sdhC	sdhC
P09155	rnd
A5A627	tisB
P0A8L1	serS
A5A628	yjbT
P77285	rsxG
A5A621	ypfM
Q8X826	damX
P77280	ydjJ
sdhB	sdhB
A5A624	dinQ
sdhA	sdhA
Q8X824	aroB
P77268	ddpD
lptB	lptB
P77269	yphF
P0A8L7	yciU
A5A618	ynhF
A5A619	yojO
P77265	mdlA
lptG	lptG
hdhA	hdhA
P0A8L5	ycgN
lptD	lptD
lptE	lptE
P10151	leuO
P65296	ygdR
P09162	yjaA
P09163	yjaB
P65298	yqhH
A5A614	yciZ
A5A615	yncL
P09169	ompT
P77272	murP
radA	radA
A5A616	mgtS
A5A617	ydgU
P0A8M3	thrS
P0A8M0	asnS
A5A611	ymgI
A5A612	ymgJ
A5A613	yciY
P0A8A0	yebC
P77213	ybdK
P77214	cusF
P77215	rhmD
P77216	ybdN
A5A607	ylcI
P42590	ygjI
P77211	cusC
P77212	rclA
P42591	ygjJ
Q8X7G2	puuD
P0A8A8	rimP
P0A8A4	ppsR
Q8FD52	argR
P77218	eutD
P0A8A2	yeeN
P77219	yahC
P42589	ygjH
Q0TL93	gmhA
repA2	repA2
A5A605	ykfM
P42588	patA
P77202	dsbG
P0A8B2	yfcN
elbB	elbB
P77206	yafZ
P0A8B5	ybaB
fbp	fbp
msyB	msyB
P77237	essQ
P77231	citG
P77234	ybeQ
P77239	cusB
CON__Q3ZBD7	
raiA	raiA
P00722	lacZ
lpxD	lpxD
P77221	yahG
P77223	rsxB
diaA	diaA
P77228	ydfJ
pldA	pldA
REV__P32681	
fdx	fdx
lpxC	lpxC
lpxA	lpxA
P0A8E5	yacL
galE	galE
P0A8E1	ycfP
rrmJ	rlmE
galK	galK
galM	galM
supH	ybiV
P0A8E6	yacL
P0A8E7	yajQ
P0A8F6	udk
P0A8F4	udk
P0A8F0	upp
ffh	ffh
dicA	dicA
hupB	hupB
P0A8F8	uvrB
hupA	hupA
Q8FD84	glmM
P0A8C1	ybjQ
surE	surE
yfbQ	alaA
folX	folX
surA	surA
yfbT	hxpA
P0A8C8	yidD
yfbH	arnD
P0A8C4	ygfB
folC	folC
folD	folD
folE	folE
A8A3N0	cysN
groL	groL
Q8X7I0	yegP
folP	folP
groS	groS
P0A8D3	yaiI
yfaL	yfaL
CON__P08779	
Q8X7H7	yegS
P0A8D0	nrdR
P0A8D9	yfbV
P0A8D8	ymdB
Q8FCU4	pckA
folA	folA
P0A8D6	ymdB
folB	folB
galT	galT
galU	galU
yfaA	yfaA
B7LTY8	pepQ
P42592	ygjK
P42593	fadH
P42596	rlmG
P42597	ygjP
P42598	ygjQ
P42599	ygjR
P27111	cynR
yfdH	yfdH
yfdI	yfdI
P16456	selD
fis	fis
fiu	fiu
gapA	gapA
yfcZ	yfcZ
B7LVZ1	gshA
B7LVZ2	luxS
yfcN	yfcN
P27125	rhaT
P41409	rihA
yfcH	yfcH
P30750	metN
P54746	mngB
P54745	mngA
yfcL	yfcL
grpE	grpE
yfcB	prmB
yfcD	yfcD
yfcE	yfcE
Q8X5Z7	yjbB
yfbU	yfbU
P41407	azoR
P30745	moaA
yffS	yffS
P30744	sdaB
Q0T9N1	psd
P30749	moaE
P30748	moaD
P0A9Z1	glnB
garR	garR
rarA	rarA
B7LW89	rnhA
yffB	yffB
B7LW98	
P0A9Z3	glnB
yfeX	yfeX
yfeY	yfeY
P05791	ilvD
P05793	ilvC
P29745	pepT
P29744	flgL
P52102	yfhL
P52101	glrK
P52108	rstA
P52106	csgD
P52107	csgC
flu	flu
B7LVY2	
rapA	rapA
Q8X5X7	aroD
yfdZ	alaC
Q0T9P8	groL
B7LW69	yaeP
yfhM	yfhM
P00909	trpC
fmt	fmt
P00903	pabA
P00904	trpGD
P40120	mdoD
yfhH	yfhH
B7LW74	
B7MI95	argB
Q8FBM1	metE
yfgL	bamB
B7LW77	fabZ
fnr	fnr
yfgM	yfgM
P41443	gspH
mtfA	mtfA
yfgC	bepA
P41442	gspG
yfgD	yfgD
B7LW80	lpxA
P41441	gspF
B7LW84	yafD
yfgA	rodZ
P71296	yagM
grxB	grxB
P71298	intF
grxC	grxC
P71297	yagN
grxD	grxD
B7LVT0	rapA
P00926	dsdA
B7LVT3	araA
B7NKX8	proS
P27128	rfaI
P27129	rfaJ
P27126	rfaS
P27127	rfaB
fpr	fpr
yfiO	bamD
xthA	xthA
yfiQ	pka
B7LW61	lpxB
P00914	phrB
yfiF	yfiF
yfiH	yfiH
B7LW64	accA
B7LW62	rnhB
B7LVU3	apaH
B7LW25	norR
P71238	wcaD
mtlD	mtlD
P71237	wcaC
P71239	wcaE
mtlA	mtlA
P0A9T2	serA
P0A9T0	serA
B7LW30	recA
fre	fre
plsC	plsC
P0A9T8	ybbA
P0A9T9	ybbA
P0A9T6	ybaQ
P0A9T7	ybaQ
P0A9T4	tas
Q8X647	pdxH
plsB	plsB
frr	frr
B7M7R5	purH
P71229	hyfR
B7LW38	panD
P0A9U3	ybiT
P0A9U1	ybhF
P60584	caiA
Q8FBA7	fsaB
B7LW41	
P0A9U8	ydiO
P0A9U5	ybiT
P0A9U6	puuR
P0A9Q9	asd
P05704	trg
P05707	srlD
P05706	srlB
P0A9R0	asd
P60595	hisH
P0A9R9	ftsE
P0A9R7	ftsE
P60596	hisH
P0A9R4	fdx
P0A9R5	fdx
P0A9R2	essD
B7NKT7	nanR
P71241	wcaJ
P71243	wcaL
P71242	wcaK
P71244	wcaM
P05719	hsdS
B7LVP7	dnaJ
P0A9S1	fucO
Q8X612	purD
B7LVQ1	rpsT
zipA	zipA
P0A9S7	livG
P0A9S8	livG
P0A9S5	gldA
P0A9S6	gldA
P0A9S3	gatD
nfnB	nfsB
fur	fur
B7M7M6	pepB
Q8X691	codB
P0A9X4	mreB
P0A9X5	mreB
P0A9X1	znuC
P0A9X9	cspA
P16429	hycC
B7LVN5	ispH
B7LVN6	
P16433	hycG
P16432	hycF
P0A9Y8	cspC
P16431	hycE
Q8X5V6	dusA
P0A9Y6	cspC
P16430	hycD
mtnN	mtnN
CON__P02668	
P0A9Y1	cspA
CON__P02666	
P60546	gmk
CON__P02662	
B7LVK4	pyrE
ihfB	ihfB
ihfA	ihfA
P58237	hisH
B7LVK2	slmA
B7LVK1	dut
P0A9V5	yiaG
P0A9V3	lptB
P0A9V1	lptB
nfsA	nfsA
P0A9V8	yihU
P61889	mdh
Q8X5U9	uvrA
Q8FBD1	fieF
P61887	rffH
B1IQ63	aroD
P04425	gshB
B1IPU6	gloB
B7LVL1	rpoZ
P0A9W6	ibaG
P0A9W3	ettA
P0A9W4	ettA
P60560	guaC
Q8FBC8	cdh
P0A9W0	ulaR
P60566	fixA
P0A9W9	yrdA
P0A9W7	ibaG
P34209	ydcF
P0A9K9	slyD
P0A9K7	phoU
REV__Q8XBJ8	
P0A9K5	ybeZ
P0A9K3	ybeZ
btuB	btuB
nfuA	nfuA
P0A9L3	fklB
P76096	mokB
P76097	ydcJ
P0A9L1	slyD
P76090	ynbA
REV__P37648	
P76091	ynbB
secY	secY
P76092	ynbC
P76093	ynbD
bcsC	bcsC
secF	secF
B7LVJ5	coaD
P0A9L8	proC
secG	secG
P76076	ydbL
secB	secB
P76077	paaA
secA	secA
P0A9L7	ppiC
P76078	paaB
secD	secD
B7LVJ7	rpmG
P0A9L5	ppiC
P76079	paaC
B7LVJ8	rpmB
P76083	paaH
P0A9M3	hpt
P76084	paaI
P76085	paaK
P00895	trpE
P0A9M1	lon
P76086	paaX
P0A9M2	hpt
P00893	ilvI
P0A9M0	lon
P76080	paaD
P00894	ilvH
P76081	paaE
P76082	paaF
P0A9I8	nirD
thiL	thiL
P0A9I5	napD
thiI	thiI
thiJ	thiD
P0A9I3	gcvR
thiG	thiG
thiH	thiH
P0A9I1	citE
thiE	thiE
thiF	thiF
rseA	rseA
thiS	thiS
rseB	rseB
thiM	thiM
B1IPI4	astD
P23522	garL
P0A9J0	rng
thiC	thiC
thiD	thiD
P23524	garK
Q8X6K2	mutH
thiB	thiB
P0A9J8	pheA
btuR	btuR
P0A9J9	pheA
P0A9J6	rbsK
P36837	dtpB
P0A9J7	rbsK
P0A9J4	panE
P0A9J2	rng
P11557	damX
P11551	fucP
btuE	btuE
P11553	fucK
P58208	mioC
P23538	ppsA
P0A9K1	phoH
P0A9K2	phoH
P77378	ydiR
P77379	rclR
P76049	ycjY
P52076	qseB
P76043	ycjQ
P77374	ynfE
P76044	ycjR
P77375	ydhX
P77376	ydgJ
P52074	glcF
P76045	ompG
P76046	ycjX
P77377	wzxC
rsgA	rsgA
P22256	gabT
P77381	djlB
P0A9P6	deaD
P22255	cysQ
P76052	abgB
P0A9P4	trxB
P76053	smrA
P0A9P5	trxB
P0A9P2	lpdA
P22259	pckA
P0A9P0	lpdA
Q8X724	rluE
P76037	puuP
P77368	ybcL
P76038	puuD
P77364	glxK
P77365	yafY
P76034	yciT
P77366	ycjU
P76035	yciW
P52086	cobC
P0A9P9	idnO
Q8X711	murB
P52094	hisQ
P0A9Q7	adhE
P52095	ldcC
rseP	rseP
P0A9Q8	adhE
P0A9Q5	accD
P76041	ycjM
P76042	ycjN
P0A9Q3	arcA
P0A9Q1	arcA
P76069	ydaY
P76065	ydaU
P77396	ypdC
P76066	ydaW
P77397	mhpA
P0A9M8	pta
P52096	yaeR
P0A9M5	gpt
P77398	arnA
P52097	tilS
P76068	ynaK
P77399	fadJ
gsiA	gsiA
gsiB	gsiB
REV__P13694	
P0A9N4	pflA
P76072	stfR
B7LVC6	tpiA
P76073	ynaE
P0A9N2	ptsO
P0A9N0	ptsO
P76071	insH5
P77389	ydhP
P0A9N8	nrdG
P76055	ttcA
P76056	intR
P0A9N6	pflA
P76057	ydaQ
pmbA	pmbA
P36879	yadG
P36881	yadI
gshA	gshA
gshB	gshB
P76061	ydaG
P76062	racR
P77393	yahL
P76063	ydaS
P76064	ydaT
P77395	cnoX
P77390	citC
rbfA	rbfA
P77334	pdeR
P0A9C1	glpA
P76004	ycgM
P52037	ygfF
P77335	hlyE
hemB	hemB
P77337	ydiS
P0A9C0	glpA
hemC	hemC
P77330	borD
P76000	ycgI
hemE	hemE
P76001	ycgJ
P77333	pgrR
P76002	pliG
hemG	hemG
P0A9C9	glpX
hemH	hemH
P66680	rph
gcd	gcd
P0A9C7	glnA
P76007	cvrA
P0A9C5	glnA
P77338	mscK
hemL	hemL
P76008	ldcA
P77339	yafT
P0A9C3	galM
hemN	hemN
selA	selA
gcp	tsaD
B7LVA3	
selB	selB
selD	selD
P0A9D2	gstA
typA	typA
P77324	paoB
P52048	yggP
P0A9D3	gstA
P52045	scpB
P0A9D0	glpX
P77326	tfaS
P52043	scpC
P52044	ygfI
P0A9D8	dapD
A8A4K6	hldE
Q8FBQ3	wecD
P0A9D6	cysE
P77328	ybbY
P0A9D4	cysE
P77329	hyfG
P00816	cynS
P00811	ampC
B7LVB3	folE
rsmA	rsmA
P77357	abgA
P0A9A0	ftnA
P76027	oppD
rsmC	rsmC
P77359	djlC
rsmB	rsmB
Q8FBP7	wecG
P76023	ychS
P77354	yafU
P52052	yggR
P0A9A8	ftsZ
P0A9A6	ftsZ
rsmE	rsmE
P0A9A2	ftnB
P65367	yqcA
tyrS	tyrS
P15078	cstA
tyrR	tyrR
P65368	yqcA
P0A9A9	fur
P52061	rdgB
P52062	yggW
P77360	yphC
P15070	fliN
P52060	yggU
P76014	dhaL
P76015	dhaK
P0A9B1	fur
P76016	dhaR
P52067	fsr
tyrA	tyrA
P76017	ycgV
P77348	mppA
tyrB	tyrB
P76010	ycgR
P76011	ymgE
P76012	ycgY
P0A9B6	epd
P0A9B4	gapA
P0A9B2	gapA
hemX	hemX
P15082	srlR
P52073	glcE
hemY	hemY
P15081	gutM
P0A9G6	aceA
P0A9G4	cueR
P0A9G2	nhaR
P0A9G0	metR
P0A9G9	modE
P0A9G7	aceA
P0A9G8	modE
ggt	ggt
P00864	ppc
ygaU	kbp
P00861	lysA
P0A9H6	btuR
P0A9H7	cfa
ygaM	ygaM
P0A9H5	btuR
thrS	thrS
P0A9H3	cadA
P0A9H1	mug
ygaD	pncC
P52007	yecM
P52005	torY
P0A9H8	cfa
P52006	nudI
P0A9H9	cheZ
thrB	thrB
thrC	thrC
thrA	thrA
P39099	degQ
P0A9E1	araC
P77315	yphD
P0A9E2	soxS
ygdR	ygdR
P0A9E0	araC
serS	serS
P0A9E9	yeiL
ygdH	ppnN
ygdI	ygdI
P77316	ybdR
Q8FBT3	glmU
P0A9E7	fnr
ygdK	csdE
P77318	ydeN
P0A9E5	fnr
ygdL	tcdA
P77319	hscC
B7LUZ7	rnc
B7LUZ5	lepA
serA	serA
P00888	aroF
serC	serC
serB	serB
ygdE	rlmM
P00887	aroH
Q7A9L5	ade
araF	araF
P77301	ybaP
P77302	dgcM
P0A9F5	cysB
P0A9F2	mntR
P77304	dtpA
P0A9F3	cysB
P0A9F1	mntR
P77300	xynR
rspA	rspA
P77309	yneJ
ygcF	queE
mdaB	mdaB
P0A9F8	gcvA
P77306	yqiK
P0A9F9	metR
P77307	fetB
P0A9F6	gcvA
P77308	ddpB
Q8FBT0	atpH
seqA	seqA
P76641	guaD
arcA	arcA
wrbA	wrbA
ygfB	ygfB
B7UIE8	secA
P37047	cdaR
Q1R4L0	pstB
U3PVA8	iroK
arcB	arcB
P76630	ygaZ
ygeO	ygeO
P76632	casB
P10805	envY
P76633	ygcW
ygeR	ygeR
glk	glk
Q8FJ83	fabA
P76639	ygeH
Q8FJ81	matP
P37028	btuF
Q1R4M9	yidC
P52696	ybhD
P52697	pgl
lacA	lacA
P26365	amiB
yghU	yghU
gmk	gmk
Q8FJ74	mgsA
P37019	clcA
yghJ	yghJ
lacI	lacI
P37016	yadK
P37017	yadL
P14377	zraS
P37018	yadM
aadA	aadA
P37024	hrpB
P37025	thpR
rbsD	rbsD
rbsC	rbsC
P63340	yqeG
nanA2	nanA2
rsuA	rsuA
Q1R4N5	dnaA
gnd	gnd
rbsK	rbsK
Q8FJ69	tusE
yggS	yggS
P76655	yqiG
yggX	yggX
P37008	yagB
P37009	fbpC
waaU	waaU
rbsB	rbsB
thyA	thyA
rbsA	rbsA
yggL	yggL
Q1RF28	allR
P76656	yqiI
Q03084	wbbD
P37005	lasT
P76657	yqiJ
yggN	yggN
P76658	hldE
P37007	yagA
P37013	norR
P37014	yfaD
yggE	yggE
yggG	loiP
ygfY	sdhE
ygfZ	ygfZ
rstA	rstA
waaA	waaA
P0CF26	insB2
argC	argC
P0CF25	insB1
argB	argB
argE	argE
argD	argD
P64619	yhdU
argA	argA
P52636	yccM
gor	gor
Q1RER9	leuS
P0CF29	insB6
P0CF28	insB5
ygjR	ygjR
P0CF27	insB3
argS	argS
argR	argR
P64610	yrbL
argT	argT
P64616	yhcO
emrA	emrA
P64612	zapE
argG	argG
argF	argF
P64614	yhcN
argI	argI
gph	gph
argH	argH
P64613	zapE
Q1RES0	lptE
ygiW	ygiW
hexR	hexR
Q1RES6	rlmH
P52647	ydbK
ygiM	ygiM
gpt	gpt
ygiN	ygiN
P52645	ydbH
P52643	ldhA
P52644	hslJ
ygiC	ygiC
ygiF	ygiF
P64627	yhfL
P0CF40	insC1
yghZ	gpr
lacY	lacY
A7ZMZ6	cmoB
P64622	yhdV
lacZ	lacZ
P64625	yheO
P64624	yheO
ygiB	ygiB
P76621	glaH
Q1RET3	lipA
P76628	ygaY
P0CF09	insA3
P0CF08	insA2
P0CF07	insA1
mukF	mukF
mukE	mukE
P64631	yhfU
P38393	kilR
P38394	ydaE
P64638	feoC
emtA	emtA
P38392	sieB
P09832	gltD
P64634	hofN
P09833	modC
P64636	yrfG
P09831	gltB
P09836	uhpC
P08506	dacC
Q1RF62	htpG
P0CF13	insA8;insA6;insA5;insA1;insA4;insA3;insA2
P76611	pinH
P0CF12	insA6
P09835	uhpB
P0CF11	insA5
P0CF10	insA4
P76616	ygaQ
P76612	ypjB
mukB	mukB
P37049	yaeI
P76613	ypjC
lrhA	lrhA
P37056	yaeF
P37057	ogrK
P37051	purU
P37052	ychJ
B1IZP1	ghrB
P37050	yadN
pmrD	pmrD
gsk	gsk
P64646	ghoT
xdhC	xdhC
P04994	xseA
P04995	sbcB
gsp	gss
B7M0C7	dapB
P68187	malK
gst	gstA
P68183	malG
Q1REF1	uvrB
Q8FIP7	rluC
P68191	sra
P52600	emrY
P13000	bioD1
P13001	bioH
Q1R4F9	rhlB
P52614	fliK
P52612	fliI
P52613	fliJ
Q1REG5	modC
Q8FIN9	tmk
P04982	rbsD
P04983	rbsA
P64608	mlaE
P15639	purH
P52627	fliZ
Q1REI5	tolB
P15640	purD
P64605	mlaD
P02338	tpr
P64604	mlaD
Q8FIM7	lolD
P64606	mlaE
P64601	yhbT
P04993	recD
P64602	mlaB
aroK	aroK
aroL	aroL
murA	murA
aroG	aroG
aroF	aroF
aroH	aroH
aroC	aroC
murE	murE
Q8FJ50	cbpA
Q0TA77	rpoC
aroB	aroB
murD	murD
murC	murC
aroE	aroE
P13029	katG
aroD	aroD
CON__Q1A7A4	
P13024	fdhE
aroA	aroA
murG	murG
murF	murF
P13033	glpB
P37001	pagP
P37002	crcB
P37003	ybfG
lamB	lamB
mdoH	mdoH
Q8FIS3	mdoH
arnB	arnB
arnA	arnA
P13039	fes
arnC	arnC
P13035	glpD
P13036	fecA
P14375	zraR
mdoB	mdoB
P02359	rpsG
P02358	rpsF
mdoG	mdoG
mdoD	mdoD
B7UHU9	yqfB
B7UHU7	ygfZ
P13009	metH
Q0TA96	sthA
P69490	ccmE
P69489	cutA
P69488	cutA
Q1R4J1	mnmG
sfcA	maeA
P13016	ampD
murQ	murQ
P32143	yihV
P69430	tatA
P32144	csqR
P69428	tatA
P69426	tatB
P69425	tatB
mdtD	mdtD
Q0TAL0	fadB
P69423	tatC
Q0TAL1	fadA
P32152	frvR
P32151	yiiG
arsR	arsR
P32139	yihR
P32132	typA
P32131	hemN
P69441	adk
P32134	yihM
P32136	yihO
P32135	yihN
P32138	yihQ
P32137	yihP
B6HZ68	murC
mutL	mutL
mutS	mutS
P69434	pgaA
P32141	yihT
P69432	pgaD
P32140	yihS
P21499	rnr
P32129	yihG
P32128	yihF
lasT	lasT
P69452	fadD
P69451	fadD
P32125	mobB
B7LNX3	
B7LNX6	hspQ
artP	artP
artJ	artJ
artI	artI
P45428	dcuD
P45420	yhcD
P45422	yhcF
P45421	yhcE
P45424	yhcH
P45423	yhcG
P45425	nanK
P04951	kdsB
B7UI00	yggU
pncA	pncA
pncB	pncB
Q1RFC4	nusB
P28916	ybfD
P28917	ydcC
Q1RFC8	nrdR
P28915	ybfC
P28912	yhhI
P28911	yhhH
P04968	ilvA
P32176	fdoG
P32177	fdhD
P16919	rhsD
P16918	rhsC
P16917	rhsB
P16916	rhsA
Q1R5D7	nikR
P32167	yiiX
P32166	menA
P32169	rhaD
P32170	rhaA
B7LNT5	trpR
P32171	rhaB
P32173	mobA
P45475	yhbV
cyaA	cyaA
hflX	hflX
Q8FJL3	fsaA
B7MQW3	rlmC
hflB	ftsH
P45470	yhbO
hflC	hflC
Q2MB16	yobH
hflD	hflD
P45472	yhbQ
P56100	cydX
P16926	mreC
P32154	frvB
P32153	frvX
P32156	rhaM
P04949	fliC
P32155	frvA
P32157	yiiM
hflK	hflK
P32160	yiiQ
P69412	rcsF
P69411	rcsF
P28905	holC
P32162	yiiS
P45464	lpoA
P28903	nrdD
P28904	treC
P45463	ttdR
P45465	yraN
Q8FJK5	rimO
P45468	yraQ
P45469	yraR
P0CE49	insH1
P0CE48	tufB
P07109	hisP
P0CE47	tufA
P0CE44	uidB
nhaB	nhaB
engD	ychF
engB	engB
engA	der
Q8FJB1	msbA
P63284	clpB
P63286	clpB
P0CE52	insH4
P0CE51	insH3
P0CE50	insH2
cycA	cycA
P22731	livF
P07118	valS
cyaY	cyaY
P07117	putP
P0CE58	insH11
P0CE57	insH10
P0CE56	insH9
Q0TAD8	glpK
P76594	pka
P0CE55	insH8
P0CE54	insH7
P0CE53	insH6
hfq	hfq
B7LNS4	deoD
P21418	ydfC
B7UHL8	fucI
Q0TAE8	pfkA
B7LNS2	deoA
B7LNS3	deoB
B7LNS1	deoC
Q1RF98	clpP
yhbN	lptA
Q1RF97	clpX
yhbC	rimP
yhbH	hpf
yhbJ	rapZ
A7ZN02	argS
yhaJ	yhaJ
hha	hha
yhaO	dlsT
Q47539	tauC
